add type,check_flag,check info,check time(ns),check time and rr(ns)
QueryType.A,True,,9146,14147
QueryType.A,True,,8787,13157
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18971,23605
QueryType.CNAME,True,,13810,18947
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16709,21492
QueryType.CNAME,True,,15763,20704
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17002,21883
QueryType.CNAME,True,,13627,19286
QueryType.A,True,,8414,13158
QueryType.A,True,,10843,15269
QueryType.A,True,,8641,13374
QueryType.A,True,,7666,12107
QueryType.A,True,,10756,15004
QueryType.A,True,,9932,14413
QueryType.A,True,,14121,18598
QueryType.A,True,,7529,12139
QueryType.CNAME,True,,13632,17957
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16887,21565
QueryType.A,True,,8213,12824
QueryType.CNAME,True,,17788,22548
QueryType.A,True,,8401,13105
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14829,19390
QueryType.A,True,,10726,15278
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15473,19953
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16764,21534
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),343994,348765
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),25562,35035
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17713,23240
QueryType.A,True,,22057,27348
QueryType.A,True,,10760,15759
QueryType.A,True,,11719,16497
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15885,20508
QueryType.A,True,,10610,15254
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17626,22479
QueryType.CNAME,True,,26153,31838
QueryType.A,True,,10142,14999
QueryType.A,True,,8062,12568
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16939,21445
QueryType.A,True,,9827,14692
QueryType.A,True,,8186,12813
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),22400,27210
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14400,19840
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16111,21097
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14903,19830
QueryType.A,True,,8712,13876
QueryType.A,True,,10414,15217
QueryType.A,True,,8981,13781
QueryType.A,True,,8161,12395
QueryType.CNAME,True,,18525,23470
QueryType.A,True,,8170,12633
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17633,21983
QueryType.A,True,,8179,13114
QueryType.A,True,,7855,12610
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16534,26885
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16803,21728
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16166,20900
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14831,19451
QueryType.A,True,,8857,13631
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16525,20906
QueryType.CNAME,True,,13671,18674
QueryType.A,True,,11813,16735
QueryType.A,True,,8508,13855
QueryType.CNAME,True,,15924,20514
QueryType.CNAME,True,,16673,21407
QueryType.A,True,,8047,12606
QueryType.CNAME,True,,15505,19834
QueryType.A,True,,8521,13312
QueryType.A,True,,8463,12815
QueryType.A,True,,10384,14632
QueryType.A,True,,10460,14795
QueryType.A,True,,8628,12853
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17400,22063
QueryType.A,True,,9345,16145
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17074,21598
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14750,19472
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18437,23416
QueryType.A,True,,8703,13559
QueryType.A,True,,9624,14235
QueryType.A,True,,10169,14980
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14932,19564
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16656,21373
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14113,18764
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16765,21592
QueryType.A,True,,11223,15939
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14162,18740
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14622,19470
QueryType.A,True,,11473,16249
QueryType.A,True,,8164,12695
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17682,22886
QueryType.A,True,,10456,15121
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15755,20550
QueryType.CNAME,True,,15893,20551
QueryType.A,True,,9138,13753
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16385,21147
QueryType.A,True,,9063,13794
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15297,19684
QueryType.A,True,,12591,17215
QueryType.A,True,,9043,13780
QueryType.CNAME,True,,15257,19705
QueryType.A,True,,8422,13207
QueryType.CNAME,True,,13323,17710
QueryType.A,True,,9814,14612
QueryType.A,True,,8573,13443
QueryType.CNAME,True,,88387,56350899
QueryType.A,True,,18196,35933
QueryType.A,True,,11664,19462
QueryType.A,True,,15639,21806
QueryType.CNAME,True,,19646,25914
QueryType.A,True,,10877,16563
QueryType.CNAME,True,,18841,23928
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),30607,36447
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),20360,26181
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15949,21416
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15923,21022
QueryType.A,True,,11487,18196
QueryType.A,True,,11973,16979
QueryType.A,True,,8992,13663
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),22253,27045
QueryType.A,True,,9058,14298
QueryType.A,True,,12001,16625
QueryType.A,True,,8888,13976
QueryType.CNAME,True,,16797,21479
QueryType.A,True,,8490,13686
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16247,21063
QueryType.CNAME,True,,34896,40278
QueryType.A,True,,9451,14768
QueryType.CNAME,True,,16240,20919
QueryType.A,True,,11981,16778
QueryType.CNAME,True,,14378,19074
QueryType.CNAME,True,,16937,21705
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16114,21182
QueryType.A,True,,11920,16699
QueryType.CNAME,True,,16671,27993
QueryType.A,True,,8629,13603
QueryType.A,True,,9922,14572
QueryType.A,True,,9954,14378
QueryType.A,True,,9524,14087
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18626,23025
QueryType.A,True,,12117,17444
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19893,24703
QueryType.A,True,,8934,14425
QueryType.A,True,,10900,16800
QueryType.A,True,,11482,16203
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16433,21437
QueryType.A,True,,9671,14478
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20465,25162
QueryType.A,True,,10130,15264
QueryType.A,True,,11491,16609
QueryType.A,True,,8922,13435
QueryType.A,True,,7948,12474
QueryType.A,True,,11350,15816
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16522,21093
QueryType.A,True,,13739,19282
QueryType.A,True,,9091,16153
QueryType.CNAME,True,,15265,20133
QueryType.CNAME,True,,16141,21158
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18659,23345
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17851,23117
QueryType.A,True,,9163,14645
QueryType.A,True,,14791,19897
QueryType.A,True,,12344,17052
QueryType.A,True,,9650,14270
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),29668,34420
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16177,21154
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16213,21387
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18578,23850
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16458,23564
QueryType.CNAME,True,,17256,23185
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14620,19713
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14886,19867
QueryType.A,True,,11426,16774
QueryType.A,True,,20975,25872
QueryType.A,True,,9975,14650
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19729,24741
QueryType.CNAME,True,,14617,19658
QueryType.A,True,,10934,16094
QueryType.A,True,,9186,13828
QueryType.A,True,,8623,13202
QueryType.A,True,,11803,16131
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15089,30846
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19460,24372
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15727,20961
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14565,19572
QueryType.CNAME,True,,16951,22174
QueryType.A,True,,8844,13752
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16874,21772
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15205,20089
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17201,21915
QueryType.CNAME,True,,15488,20417
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15340,20173
QueryType.CNAME,True,,15806,20678
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14067,19110
QueryType.A,True,,11368,16365
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18032,22943
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17406,23198
QueryType.A,True,,8879,14357
QueryType.A,True,,11307,16171
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15288,20191
QueryType.CNAME,True,,15680,21007
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14512,19434
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14754,19494
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),22015,27424
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15285,20812
QueryType.A,True,,8719,14223
QueryType.A,True,,11158,16125
QueryType.A,True,,8126,12652
QueryType.A,True,,11022,15432
QueryType.CNAME,True,,15308,20159
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),20111,24984
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14521,19633
QueryType.A,True,,8845,13724
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20447,25319
QueryType.A,True,,8744,13662
QueryType.A,True,,11809,16572
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16559,21282
QueryType.A,True,,11428,16316
QueryType.A,True,,10892,15327
QueryType.A,True,,9283,13824
QueryType.CNAME,True,,16980,21438
QueryType.CNAME,True,,14992,19894
QueryType.A,True,,11529,16451
QueryType.A,True,,10388,15624
QueryType.A,True,,8970,13436
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18353,23305
QueryType.A,True,,11358,16165
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15748,20700
QueryType.A,True,,9703,14876
QueryType.A,True,,10607,15502
QueryType.A,True,,10615,15307
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20215,24767
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15307,20477
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17833,22970
QueryType.A,True,,8971,14126
QueryType.A,True,,8726,13413
QueryType.CNAME,True,,16443,21137
QueryType.A,True,,8864,13837
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),23938,28770
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15104,20121
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15016,22576
QueryType.CNAME,True,,16291,21252
QueryType.A,True,,9928,15224
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16871,21737
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14084,18724
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16187,21124
QueryType.CNAME,True,,15673,20823
QueryType.A,True,,9183,14308
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14317,19124
QueryType.A,True,,12074,17863
QueryType.A,True,,8380,13072
QueryType.A,True,,8932,13710
QueryType.CNAME,True,,18899,23660
QueryType.A,True,,9608,14957
QueryType.A,True,,10581,17847
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),24584,29480
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),34326,39491
QueryType.A,True,,9388,14671
QueryType.A,True,,9316,14210
QueryType.A,True,,10600,15153
QueryType.A,True,,10578,15425
QueryType.A,True,,17581,22252
QueryType.A,True,,10954,15613
QueryType.CNAME,True,,15304,19875
QueryType.A,True,,11532,16763
QueryType.A,True,,8988,13464
QueryType.A,True,,8296,12763
QueryType.A,True,,15125,20088
QueryType.CNAME,True,,13866,18673
QueryType.A,True,,10586,15372
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16313,20855
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14941,20433
QueryType.A,True,,10841,15881
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17103,21789
QueryType.A,True,,8410,13378
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17057,22513
QueryType.A,True,,9641,14615
QueryType.A,True,,10703,15171
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14974,19821
QueryType.A,True,,10466,15280
QueryType.A,True,,13818,18630
QueryType.A,True,,7990,12719
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19868,24360
QueryType.A,True,,9570,14469
QueryType.CNAME,True,,17000,21530
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15291,20320
QueryType.A,True,,8789,13517
QueryType.A,True,,12225,16554
QueryType.A,True,,8650,13659
QueryType.A,True,,7867,12525
QueryType.A,True,,9931,14733
QueryType.A,True,,8548,12918
QueryType.A,True,,10223,14606
QueryType.A,True,,8074,12617
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18207,22690
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17313,22080
QueryType.A,True,,9175,14073
QueryType.A,True,,8432,13085
QueryType.A,True,,12089,16907
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15518,20145
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17641,22354
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17867,23082
QueryType.A,True,,9853,15604
QueryType.CNAME,True,,19752,25211
QueryType.A,True,,9513,14904
QueryType.A,True,,10893,15344
QueryType.A,True,,8908,13459
QueryType.A,True,,8121,12824
QueryType.A,True,,10148,14572
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18487,23170
QueryType.A,True,,12701,17735
QueryType.A,True,,8136,12547
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17819,22294
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15136,20679
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14991,19955
QueryType.CNAME,True,,17741,23019
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15307,20588
QueryType.A,True,,9855,14924
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16840,21881
QueryType.A,True,,10815,15892
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20119,25131
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15007,19976
QueryType.A,True,,11135,16282
